,0,1,2,3,4,5,6,7
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,1.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0
1153,4.0,23.0,5.0,1.0,1.0,81.0,82.0,0.0
1154,2.0,107.0,11.0,0.0,0.0,0.0,0.0,0.0
1155,2.0,14.0,9.0,0.0,1.0,29.0,0.0,0.0
1156,2.0,15.0,12.0,0.0,0.0,9.0,0.0,0.0
1157,2.0,28.0,1.0,0.0,0.0,61.0,0.0,0.0
1158,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0
1159,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
1160,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1161,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
1162,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
1163,2.0,4.0,4.0,0.0,37.0,0.0,0.0,0.0
1164,2.0,5.0,5.0,0.0,25.0,0.0,0.0,0.0
1165,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
1166,2.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0
1167,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0
1168,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0
1169,2.0,9.0,3.0,0.0,0.0,17.0,0.0,0.0
1170,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
1171,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
1172,2.0,12.0,4.0,0.0,0.0,25.0,0.0,0.0
1173,3.0,6.0,1.0,1.0,0.0,26.0,41.0,0.0
1174,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
1175,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1176,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0
1177,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
1178,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
1179,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
1180,2.0,11.0,2.0,0.0,0.0,0.0,0.0,3.0
1181,2.0,11.0,3.0,0.0,0.0,1.0,0.0,3.0
1182,2.0,10.0,3.0,0.0,0.0,26.0,0.0,3.0
1183,2.0,11.0,3.0,0.0,0.0,0.0,0.0,3.0
1184,2.0,10.0,3.0,0.0,0.0,17.0,0.0,3.0
1185,2.0,11.0,4.0,0.0,0.0,0.0,0.0,3.0
1186,2.0,11.0,3.0,0.0,0.0,17.0,0.0,3.0
1187,2.0,9.0,4.0,0.0,0.0,17.0,0.0,3.0
1188,2.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0
1189,2.0,5.0,4.0,0.0,1.0,17.0,0.0,3.0
1190,3.0,5.0,4.0,2.0,1.0,17.0,25.0,3.0
1191,3.0,5.0,4.0,2.0,1.0,17.0,25.0,3.0
1192,2.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0
1193,2.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0
1194,2.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0
1195,2.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0
1196,2.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0
1197,2.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0
1198,2.0,11.0,4.0,0.0,0.0,0.0,0.0,3.0
1199,2.0,11.0,3.0,0.0,0.0,0.0,0.0,3.0
1200,2.0,5.0,3.0,0.0,0.0,9.0,0.0,3.0
1201,2.0,5.0,4.0,0.0,1.0,5.0,0.0,3.0
1202,2.0,10.0,7.0,0.0,0.0,0.0,0.0,3.0
1203,3.0,8.0,4.0,3.0,0.0,0.0,0.0,3.0
1204,3.0,7.0,5.0,4.0,0.0,0.0,0.0,3.0
1205,2.0,12.0,8.0,0.0,0.0,0.0,0.0,3.0
1206,2.0,10.0,4.0,0.0,4.0,0.0,0.0,3.0
1207,4.0,5.0,4.0,2.0,1.0,1.0,0.0,3.0
1208,3.0,5.0,4.0,4.0,1.0,0.0,0.0,3.0
1209,2.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0
1210,2.0,12.0,6.0,0.0,0.0,0.0,0.0,3.0
1211,2.0,12.0,6.0,0.0,0.0,10.0,0.0,3.0
1212,1.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0
1213,1.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0
1214,2.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0
1215,3.0,4.0,3.0,1.0,16.0,0.0,41.0,3.0
1216,2.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0
1217,2.0,4.0,4.0,0.0,16.0,0.0,0.0,3.0
1218,3.0,5.0,4.0,1.0,0.0,25.0,41.0,3.0
1219,2.0,6.0,4.0,0.0,17.0,0.0,0.0,3.0
1220,2.0,5.0,4.0,0.0,26.0,0.0,0.0,3.0
1221,2.0,4.0,4.0,0.0,50.0,1.0,0.0,3.0
1222,3.0,5.0,4.0,4.0,0.0,0.0,0.0,3.0
1223,2.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0
1224,2.0,5.0,4.0,0.0,0.0,26.0,0.0,3.0
1225,2.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0
1226,2.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0
1227,2.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0
1228,2.0,5.0,4.0,0.0,16.0,0.0,0.0,2.0
1229,2.0,5.0,4.0,0.0,0.0,25.0,0.0,2.0
1230,2.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0
1231,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0
1232,2.0,5.0,4.0,0.0,0.0,25.0,0.0,2.0
1233,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0
1234,2.0,5.0,4.0,0.0,16.0,0.0,0.0,2.0
1235,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0
1236,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0
1237,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0
1238,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0
1239,2.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0
1240,2.0,5.0,4.0,0.0,0.0,25.0,0.0,2.0
1241,2.0,6.0,4.0,0.0,0.0,26.0,0.0,2.0
1242,2.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0
1243,2.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0
1244,2.0,7.0,4.0,0.0,0.0,25.0,0.0,2.0
1245,2.0,5.0,1.0,0.0,0.0,17.0,0.0,2.0
1246,2.0,1.0,1.0,0.0,17.0,1.0,0.0,2.0
1247,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1248,2.0,5.0,1.0,0.0,0.0,29.0,0.0,2.0
1249,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
1250,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0
1251,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
1252,2.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0
1253,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0
1254,2.0,5.0,1.0,0.0,0.0,37.0,0.0,2.0
1255,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0
1256,2.0,5.0,2.0,0.0,0.0,26.0,0.0,2.0
1257,2.0,6.0,2.0,0.0,0.0,25.0,0.0,2.0
1258,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0
1259,2.0,5.0,2.0,0.0,0.0,37.0,0.0,2.0
1260,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0
1261,2.0,5.0,3.0,0.0,0.0,26.0,0.0,2.0
1262,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0
1263,2.0,4.0,4.0,0.0,25.0,1.0,0.0,2.0
1264,2.0,3.0,1.0,0.0,0.0,13.0,0.0,2.0
1265,2.0,3.0,1.0,0.0,0.0,20.0,0.0,2.0
1266,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
1267,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0
1268,2.0,5.0,4.0,0.0,25.0,0.0,0.0,2.0
1269,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0
1270,2.0,5.0,3.0,0.0,0.0,37.0,0.0,2.0
1271,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0
1272,2.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0
1273,2.0,2.0,1.0,0.0,0.0,16.0,0.0,2.0
1274,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0
1275,2.0,3.0,2.0,0.0,0.0,36.0,0.0,2.0
1276,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0
1277,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0
1278,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0
1279,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
1280,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
1281,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
1282,2.0,2.0,1.0,0.0,0.0,37.0,0.0,2.0
1283,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
1284,2.0,2.0,2.0,0.0,37.0,1.0,0.0,2.0
1285,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1286,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1287,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1288,3.0,4.0,3.0,1.0,26.0,0.0,41.0,2.0
1289,2.0,2.0,2.0,0.0,25.0,0.0,0.0,2.0
1290,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0
1291,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0
1292,3.0,4.0,2.0,1.0,17.0,0.0,0.0,2.0
